ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,8,"78,986",0,"187,715",0,0,0,0,0,0,0,0,Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,"959,461",0,"2,574,921",0,0,0,0,0,0,0,0
Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,9,"82,483",0,"191,372",0,0,0,0,0,0,0,0,Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,"959,461",0,"2,574,921",0,0,0,0,0,0,0,0
Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,10,"86,936",0,"215,093",0,0,0,0,0,0,0,0,Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,"959,461",0,"2,574,921",0,0,0,0,0,0,0,0
Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,11,"87,779",0,"233,577",0,0,0,0,0,0,0,0,Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,"959,461",0,"2,574,921",0,0,0,0,0,0,0,0
Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,12,"73,573",0,"171,340",0,0,0,0,0,0,0,0,Timucuan EHP,TIMU,National Preserve,Southeast ,FL,2023,"959,461",0,"2,574,921",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,1,"3,012",0,"5,689",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,2,"2,863",0,"6,399",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,3,"6,058",0,"11,848",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,4,"5,218",0,"9,518",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,5,"2,166",0,"3,577",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,6,"1,466",0,"2,090",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,7,972,0,"1,170",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,8,999,0,"1,307",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,9,"1,459",0,"2,299",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,10,"2,183",0,"3,556",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,11,"2,772",0,"5,097",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,12,"2,048",0,"4,396",0,0,0,0,0,0,0,0,Tonto NM,TONT,National Monument,Intermountain ,AZ,2023,"31,216",0,"56,946",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,1,0,0,0,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,2,0,0,0,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,3,0,0,0,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,4,0,0,0,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,5,137,0,124,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,6,807,0,800,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,7,876,0,735,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,8,610,0,551,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,9,301,0,254,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,10,0,0,0,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,11,0,0,0,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Lake NM,TULE,National Monument,Pacific West ,,2023,12,0,0,0,0,0,0,0,0,0,0,0,Tule Lake NM,TULE,National Monument,Pacific West ,,2023,"2,731",0,"2,464",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,1,"5,926",0,"8,889",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,2,"6,741",0,"10,112",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,3,"7,076",0,"10,614",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,4,"5,485",0,"8,228",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,5,"7,286",0,"10,929",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,6,"3,605",0,"5,408",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,7,"2,308",0,"3,462",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,8,"2,574",0,"3,861",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,9,"3,652",0,"5,478",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,10,"4,772",0,"7,158",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,11,"5,007",0,"7,510",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,12,"5,702",0,"8,553",0,0,0,0,0,0,0,0,Tule Springs Fossil Beds NM,TUSK,National Monument,Pacific West ,,2023,"60,134",0,"90,202",0,0,0,0,0,0,0,0
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,1,"3,613",0,"5,484",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,2,"4,387",0,"6,660",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,3,"5,358",0,"8,045",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,4,"3,722",0,"5,609",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,5,"2,394",0,"7,991",0,0,0,0,0,0,0,275,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,6,"1,309",0,"1,964",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,7,"1,142",0,"2,151",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,8,815,0,"1,222",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,9,"1,334",0,"2,001",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,10,"2,580",0,"12,990",0,0,0,0,0,0,0,570,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,11,"2,434",0,"3,651",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,12,"8,784",0,"13,176",0,0,0,0,0,0,0,0,Tumacacori NHP,TUMA,National Historical Park,Intermountain ,AZ,2023,"37,872",0,"70,944",0,0,0,0,0,0,0,845
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,1,"1,086",0,"1,629",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,2,"2,314",0,"3,471",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,3,"2,842",0,"4,263",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,4,"2,456",0,"3,684",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,5,"2,499",0,"3,748",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,6,"2,341",0,"3,512",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,7,"2,079",0,"3,118",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,8,"1,088",0,"1,632",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,9,"1,178",0,"1,767",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,10,"1,368",0,"2,052",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,11,"1,758",0,"2,637",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,12,"1,073",0,"1,610",0,0,0,0,0,0,0,0,Tuskegee Airmen NHS,TUAI,National Historic Site,Southeast ,AL,2023,"22,082",0,"33,123",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,1,507,0,407,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,2,"1,001",0,851,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,3,"1,132",0,"1,032",0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,4,989,0,839,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,5,"1,100",0,900,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,6,600,0,300,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,7,500,0,250,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,8,450,0,225,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,9,550,0,275,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,10,600,0,300,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,11,600,0,300,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,12,200,0,100,0,0,0,0,0,0,0,0,Tuskegee Institute NHS,TUIN,National Historic Site,Southeast ,AL,2023,"8,229",0,"5,779",0,0,0,0,0,0,0,0
Tuzigoot NM,TUZI,National Monument,Intermountain ,AZ,2023,1,"7,175",0,"7,175",0,0,0,0,0,0,0,0,Tuzigoot NM,TUZI,National Monument,Intermountain ,AZ,2023,"102,936",0,"102,936",0,0,0,0,0,0,0,0
Tuzigoot NM,TUZI,National Monument,Intermountain ,AZ,2023,2,"8,962",0,"8,962",0,0,0,0,0,0,0,0,Tuzigoot NM,TUZI,National Monument,Intermountain ,AZ,2023,"102,936",0,"102,936",0,0,0,0,0,0,0,0
Tuzigoot NM,TUZI,National Monument,Intermountain ,AZ,2023,3,"15,742",0,"15,742",0,0,0,0,0,0,0,0,Tuzigoot NM,TUZI,National Monument,Intermountain ,AZ,2023,"102,936",0,"102,936",0,0,0,0,0,0,0,0
